shipment_id,origin,destination,distance_km,cost
43337,USA,Germany,5977,2785
43338,India,USA,3513,376
43339,China,China,8509,2040
43340,Germany,China,1184,1320
43341,Germany,India,3079,3303
43342,India,China,898,1492
43343,India,India,2516,3354
43344,USA,USA,3015,3618
43345,China,China,2354,2647
43346,India,Germany,4262,1347
43347,China,China,7515,2451
43348,China,Germany,124,3210
43349,Germany,USA,8577,473
43350,China,Germany,1109,2890
43351,Germany,USA,8922,4584
43352,Germany,USA,9725,1037
43353,Germany,China,3682,3741
43354,Germany,USA,8120,2515
43355,India,India,5076,3211
43356,China,India,3133,292
43357,USA,USA,4965,2334
43358,USA,China,7583,4086
43359,India,USA,685,1168
43360,India,USA,9085,1630
43361,India,Germany,2895,1700
43362,Germany,China,7497,3206
43363,China,China,4621,3860
43364,India,India,229,3292
43365,Germany,USA,7264,2943
43366,USA,USA,8815,3353
43367,India,USA,6312,2117
43368,USA,China,2848,3314
43369,India,Germany,7647,255
43370,India,India,9494,2576
43371,China,USA,8553,4652
43372,India,India,2281,883
43373,Germany,China,5498,2060
43374,China,USA,5338,4883
43375,India,China,6277,2926
43376,India,India,3057,2427
43377,India,Germany,2842,2157
43378,China,India,3450,3575
43379,USA,Germany,4907,2433
43380,USA,Germany,3510,3867
43381,USA,India,8639,238
43382,USA,Germany,71,326
43383,India,China,3144,487
43384,India,China,3559,3373
43385,China,Germany,3352,4274
43386,Germany,China,8109,2117
43387,China,Germany,6736,3076
43388,India,USA,1679,3719
43389,China,China,4586,2322
43390,China,Germany,9788,1410
43391,India,China,4528,4165
43392,China,China,9090,3944
43393,China,USA,6814,4732
43394,China,USA,4302,3970
43395,Germany,China,6727,223
43396,Germany,Germany,3508,3542
43397,Germany,USA,8135,323
43398,Germany,USA,9524,4828
43399,USA,Germany,8594,4243
43400,USA,Germany,6689,3888
43401,China,USA,7864,1704
43402,India,India,1136,1657
43403,USA,India,8050,4071
43404,China,Germany,6969,1190
43405,USA,USA,4057,4971
43406,India,India,7148,210
43407,Germany,China,8416,3390
43408,India,USA,8218,4906
43409,India,Germany,6190,2784
43410,USA,Germany,3635,367
43411,India,Germany,5179,2295
43412,USA,Germany,5570,135
43413,China,USA,8085,1636
43414,Germany,Germany,7006,2914
43415,USA,China,8678,2672
43416,Germany,USA,7785,1524
43417,USA,China,4935,1894
43418,Germany,USA,7682,4345
43419,USA,India,4839,2853
43420,USA,Germany,1632,4542
43421,USA,USA,9513,1364
43422,Germany,China,9771,2995
43423,USA,China,8610,941
43424,China,Germany,2125,3975
43425,India,China,6091,1909
43426,Germany,Germany,4084,4421
43427,Germany,Germany,8338,1702
43428,Germany,India,4535,914
43429,Germany,Germany,7364,4326
43430,India,China,3525,1109
43431,Germany,India,835,2734
43432,China,China,8540,964
43433,India,China,5269,3777
43434,Germany,USA,9603,4974
43435,Germany,USA,2176,4613
43436,China,India,7242,621
43437,China,Germany,864,3106
43438,China,China,1807,3298
43439,Germany,Germany,6107,762
43440,India,India,6071,1722
43441,India,Germany,9745,2686
43442,USA,Germany,5422,4632
43443,India,USA,380,3929
43444,India,USA,5966,4080
43445,China,Germany,2165,1716
43446,India,India,8065,4759
43447,China,India,4745,2329
43448,USA,China,6264,3689
43449,India,India,4889,2126
43450,India,USA,2307,179
43451,China,Germany,7482,2164
43452,India,Germany,3133,2227
43453,Germany,Germany,1624,3352
43454,India,USA,2539,3964
43455,USA,Germany,6783,2723
43456,USA,India,2091,433
43457,USA,Germany,9434,2206
43458,India,Germany,457,3738
43459,USA,India,4110,1720
43460,Germany,Germany,4852,2384
43461,Germany,China,666,337
43462,USA,India,4265,3994
43463,USA,China,382,360
43464,Germany,India,1734,2303
43465,Germany,Germany,6424,3196
43466,USA,USA,5339,4873
43467,China,India,1214,4319
43468,China,USA,4876,4194
43469,Germany,India,6471,1419
43470,China,China,4159,1017
43471,India,Germany,2223,3100
43472,India,Germany,5608,2882
43473,USA,India,4839,4494
43474,India,India,4375,3302
43475,India,China,240,2789
43476,China,Germany,1074,335
43477,China,China,9078,557
43478,USA,USA,6447,2200
43479,India,China,640,3336
43480,USA,India,9369,3418
43481,USA,India,8443,2227
43482,Germany,India,2795,4350
43483,USA,USA,4468,3492
43484,China,China,7031,815
43485,China,China,8902,405
43486,India,Germany,9889,2527
43487,China,India,7171,1474
43488,Germany,Germany,5283,1623
43489,USA,USA,3409,1018
43490,China,Germany,8934,4770
43491,India,India,93,3840
43492,China,China,6991,4902
43493,Germany,USA,406,2745
43494,Germany,USA,1607,2026
43495,Germany,USA,5265,1039
43496,China,USA,9530,2599
43497,India,USA,6467,4165
43498,China,Germany,4984,1430
43499,India,Germany,1094,3700
43500,China,China,6357,4484
43501,Germany,China,249,1954
43502,India,Germany,2318,1026
43503,Germany,China,6329,4184
43504,USA,India,4670,4586
43505,Germany,USA,4330,330
43506,Germany,Germany,9931,3211
43507,India,Germany,1293,3496
43508,USA,India,723,4311
43509,USA,India,2871,3763
43510,Germany,USA,8412,954
43511,China,USA,771,3475
43512,China,China,1383,2943
43513,India,Germany,2733,4802
43514,India,China,5244,112
43515,USA,India,6298,894
43516,USA,USA,1218,2449
43517,India,China,6322,963
43518,Germany,India,1007,3841
43519,China,India,3928,1990
43520,USA,USA,3582,2288
43521,China,USA,6676,1776
43522,USA,USA,4915,364
43523,China,China,6542,587
43524,India,Germany,5109,1077
43525,Germany,China,5711,1504
43526,India,China,6352,1279
43527,Germany,India,9421,4355
43528,USA,Germany,1955,1940
43529,Germany,China,9475,3227
43530,China,Germany,1293,906
43531,USA,India,7480,4868
43532,China,Germany,9242,4285
43533,China,China,4551,4815
43534,India,USA,9508,4586
43535,Germany,USA,9948,2632
43536,Germany,Germany,6190,4943
43537,China,China,3017,2835
43538,USA,China,5486,605
43539,India,India,4899,1854
43540,India,China,1201,3306
43541,India,Germany,6658,1839
43542,India,USA,6621,899
43543,Germany,China,5131,4276
43544,India,China,9422,1459
43545,USA,USA,1760,2688
43546,China,Germany,6257,3713
43547,India,USA,5721,2474
43548,Germany,China,7673,1749
43549,China,China,2891,4695
43550,India,USA,9950,1261
43551,China,Germany,1528,4666
43552,USA,China,4186,2967
43553,USA,India,9117,3010
43554,USA,China,7760,3177
43555,China,India,6175,2115
43556,China,China,6442,2067
43557,India,China,1207,3958
43558,China,China,1513,4736
43559,China,USA,7323,755
43560,China,Germany,2754,3602
43561,China,USA,9503,1742
43562,China,Germany,8638,2356
43563,India,China,9597,4888
43564,USA,China,8157,4711
43565,USA,China,1031,2435
43566,Germany,USA,6783,4841
43567,India,India,4366,3156
43568,China,India,5945,3589
43569,USA,India,8404,2851
43570,USA,India,4952,4428
43571,USA,China,8137,756
43572,USA,China,3721,231
43573,India,China,3201,2458
43574,USA,USA,1970,565
43575,Germany,China,709,2189
43576,China,Germany,8856,3210
43577,Germany,India,3637,4192
43578,India,India,5463,1862
43579,USA,USA,484,1692
43580,Germany,USA,2046,2706
43581,Germany,India,3360,326
43582,Germany,Germany,6564,1716
43583,China,Germany,9852,3371
43584,USA,USA,8392,3961
43585,USA,USA,2519,3492
43586,China,Germany,744,317
43587,Germany,Germany,1507,2490
43588,USA,Germany,6127,953
43589,India,Germany,6560,901
43590,USA,USA,7291,291
43591,India,USA,523,1925
43592,USA,India,7306,4909
43593,China,Germany,8221,4125
43594,Germany,China,6020,2212
43595,China,India,4756,3809
43596,India,USA,1001,686
43597,China,USA,4428,4328
43598,USA,Germany,6515,323
43599,USA,China,2105,2474
43600,China,India,2407,3596
43601,India,India,3141,3401
43602,USA,USA,3198,3959
43603,China,USA,3890,2076
43604,USA,China,1152,3391
43605,India,China,2923,3597
43606,China,India,5237,1169
43607,India,Germany,8089,3423
43608,India,Germany,7717,4194
43609,Germany,China,95,148
43610,Germany,USA,121,2540
43611,China,USA,797,1762
43612,USA,India,1304,1882
43613,USA,USA,1803,174
43614,Germany,USA,1560,2498
43615,USA,Germany,5720,3370
43616,USA,China,8317,110
43617,India,India,2474,572
43618,China,USA,5365,2323
43619,Germany,Germany,4144,3668
43620,India,Germany,7301,567
43621,USA,China,1742,3634
43622,USA,USA,3605,3263
43623,India,India,2429,1693
43624,USA,India,3280,2142
43625,China,India,3664,1406
43626,Germany,USA,2315,1088
43627,Germany,Germany,1451,2784
43628,USA,China,3225,850
43629,India,Germany,7144,3208
43630,USA,India,8355,3523
43631,India,USA,1209,4568
43632,Germany,India,2131,2710
43633,Germany,India,3307,2089
43634,Germany,USA,6989,2667
43635,Germany,India,3184,3476
43636,India,Germany,7669,375
43637,Germany,USA,716,1765
43638,USA,USA,743,3681
43639,China,USA,1894,4324
43640,India,USA,8526,2551
43641,Germany,China,2087,2229
43642,China,Germany,5074,822
43643,USA,China,6783,4634
43644,USA,USA,2563,1904
43645,India,Germany,9994,1957
43646,Germany,India,2113,1815
43647,USA,India,5927,847
43648,Germany,USA,3924,1226
43649,India,USA,1240,912
43650,USA,India,2073,1879
43651,Germany,Germany,5490,2688
43652,India,India,6466,4481
43653,Germany,China,6579,3553
43654,USA,China,9106,350
43655,India,India,3441,500
43656,Germany,China,5940,1513
43657,Germany,India,2219,3256
43658,India,USA,9888,3352
43659,India,Germany,1528,503
43660,China,Germany,3614,1810
43661,China,USA,8655,724
43662,India,USA,3154,4462
43663,USA,India,9304,1718
43664,Germany,USA,6397,1449
43665,USA,India,9067,3815
43666,USA,USA,9609,1110
43667,USA,India,4758,2875
43668,India,India,9923,2379
43669,India,Germany,935,2094
43670,China,Germany,2393,2763
43671,USA,Germany,9158,4801
43672,Germany,Germany,3275,4072
43673,USA,USA,5031,658
43674,India,China,4383,1414
43675,USA,USA,3854,805
43676,USA,Germany,4468,3501
43677,USA,China,2672,3508
43678,USA,India,2835,224
43679,Germany,Germany,5330,4295
43680,USA,India,8869,1276
43681,China,Germany,9880,4321
43682,USA,USA,2308,4541
43683,USA,Germany,3253,3301
43684,China,USA,1665,1454
43685,Germany,Germany,2525,4612
43686,India,USA,3046,1141
43687,India,China,3724,1749
43688,India,China,9038,3712
43689,Germany,India,7583,3454
43690,USA,India,670,2157
43691,Germany,USA,3539,3865
43692,USA,India,9158,2736
43693,India,USA,3863,2060
43694,Germany,China,7128,1824
43695,India,Germany,241,2768
43696,Germany,USA,7608,910
43697,China,India,4153,1084
43698,India,USA,548,2680
43699,Germany,India,9713,3287
43700,Germany,USA,3905,1542
43701,China,China,6671,1477
43702,China,USA,550,3582
43703,China,India,6947,3815
43704,Germany,China,7224,4267
43705,India,China,7540,1955
43706,USA,USA,2193,3832
43707,India,India,3591,3792
43708,India,Germany,5020,935
43709,USA,Germany,1878,4457
43710,Germany,USA,94,4121
43711,India,China,9916,4020
43712,Germany,China,7381,338
43713,USA,Germany,4137,668
43714,Germany,USA,6818,396
43715,China,India,8949,1999
43716,USA,China,2137,224
43717,Germany,USA,5648,707
43718,India,USA,9846,1363
43719,USA,USA,2538,4489
43720,USA,Germany,151,2387
43721,USA,USA,1651,2123
43722,India,India,4432,1516
43723,Germany,Germany,3574,329
43724,Germany,USA,640,1828
43725,China,India,821,202
43726,China,USA,1398,4958
43727,USA,India,7374,1154
43728,Germany,USA,8754,855
43729,China,Germany,1900,822
43730,India,Germany,2830,4581
43731,China,India,7234,3295
43732,Germany,India,7832,4050
43733,India,India,365,2037
43734,India,India,9445,3239
43735,China,China,8696,1693
43736,India,India,8275,4690
43737,India,India,9081,2906
43738,USA,India,1726,1395
43739,Germany,India,1724,522
43740,Germany,India,5392,3921
43741,Germany,India,2432,2701
43742,India,India,8658,3631
43743,Germany,China,6315,2390
43744,Germany,China,3072,3080
43745,India,China,1473,976
43746,China,USA,6370,2597
43747,China,USA,923,823
43748,Germany,China,5824,3250
43749,Germany,Germany,3732,1875
43750,China,USA,5926,152
43751,Germany,Germany,94,4455
43752,Germany,China,6014,1119
43753,Germany,India,2696,1755
43754,India,USA,7912,2537
43755,USA,USA,5163,2858
43756,Germany,Germany,192,2721
43757,Germany,Germany,1125,3847
43758,India,USA,9482,3423
43759,USA,India,319,1523
43760,India,USA,7175,3958
43761,India,USA,9754,2321
43762,USA,USA,5662,4636
43763,Germany,China,7179,2289
43764,China,China,9414,3805
43765,USA,China,6412,137
43766,USA,China,4966,890
43767,USA,China,7797,2655
43768,India,India,4098,1161
43769,China,Germany,9452,4495
43770,USA,Germany,511,1043
43771,China,India,9797,3631
43772,India,China,137,3116
43773,India,India,2767,3582
43774,Germany,India,2385,1144
43775,China,India,5763,459
43776,China,China,6805,4962
43777,India,China,3311,171
43778,China,India,4069,1839
43779,Germany,Germany,6785,999
43780,Germany,India,1337,2839
43781,India,USA,2262,1746
43782,China,USA,9451,2943
43783,USA,USA,4921,1138
43784,USA,Germany,5261,2886
43785,USA,Germany,522,1332
43786,India,India,1314,187
43787,India,Germany,8451,2415
43788,China,Germany,5305,4248
43789,USA,USA,4797,1400
43790,China,China,3559,4432
43791,Germany,Germany,8034,2369
43792,China,USA,4657,2826
43793,Germany,India,1006,1303
43794,Germany,USA,1535,515
43795,China,USA,648,4258
43796,India,China,3073,128
43797,Germany,Germany,5636,2762
43798,India,China,189,1677
43799,India,USA,5071,4356
43800,Germany,China,9856,3240
43801,India,China,8578,1620
43802,India,India,1883,577
43803,India,Germany,9880,1336
43804,China,USA,6051,2650
43805,India,USA,178,1036
43806,India,India,6039,1823
43807,USA,Germany,3164,1816
43808,USA,Germany,6347,396
43809,USA,India,7773,2581
43810,USA,India,3865,2661
43811,USA,India,6714,3749
43812,USA,China,3610,3674
43813,China,India,7484,366
43814,USA,Germany,8040,3989
43815,China,China,1388,1198
43816,Germany,China,3092,3721
43817,China,Germany,5280,4067
43818,India,Germany,5981,1517
43819,Germany,China,2830,2677
43820,Germany,Germany,8886,350
43821,USA,India,854,3723
43822,USA,USA,6771,2692
43823,USA,Germany,2155,3732
43824,India,India,1030,3509
43825,India,China,1494,1609
43826,China,China,5462,422
43827,India,India,3818,2164
43828,USA,India,4468,518
43829,India,Germany,8603,2869
43830,India,China,9189,892
43831,USA,India,9824,419
43832,India,USA,3308,1299
43833,Germany,China,3180,3480
43834,China,Germany,3399,995
43835,China,India,274,345
43836,Germany,China,8574,2358
43837,USA,Germany,6931,3900
43838,Germany,China,6091,259
43839,India,China,1176,1842
43840,Germany,Germany,9911,2601
43841,USA,USA,3955,4667
43842,Germany,China,1480,2642
43843,USA,USA,4231,2886
43844,Germany,India,4051,4659
43845,China,India,4965,2231
43846,India,India,9404,2515
43847,China,Germany,1039,1455
43848,Germany,USA,1341,2012
43849,China,India,3840,3558
43850,USA,Germany,9779,2964
43851,Germany,USA,3119,2137
43852,Germany,India,3084,4148
43853,India,USA,2252,4416
43854,China,Germany,7261,3312
43855,USA,India,4778,1548
43856,India,China,3084,4702
43857,Germany,China,1410,1819
43858,India,Germany,1607,2671
43859,China,USA,1101,1096
43860,China,USA,4964,1432
43861,India,Germany,7104,1662
43862,Germany,India,2991,2079
43863,Germany,Germany,9896,2276
43864,China,India,9427,3811
43865,India,USA,2525,456
43866,China,India,7307,402
43867,Germany,USA,5850,4394
43868,USA,USA,764,3764
43869,Germany,Germany,3823,335
43870,China,USA,7449,3117
43871,Germany,China,7268,1994
43872,Germany,USA,5832,1670
43873,Germany,Germany,4413,2744
43874,Germany,Germany,4097,2222
43875,China,India,1548,1860
43876,China,India,1478,877
43877,India,Germany,6405,2104
43878,Germany,China,1422,2668
43879,USA,China,8853,4288
43880,Germany,Germany,8460,2026
43881,Germany,India,1903,2921
43882,India,India,9920,1971
43883,China,USA,3881,3685
43884,USA,USA,884,3961
43885,China,India,668,2931
43886,China,Germany,9998,1943
43887,USA,India,9103,1182
43888,USA,Germany,2098,3177
43889,India,Germany,132,3512
43890,China,Germany,7790,3367
43891,USA,Germany,8712,176
43892,Germany,China,6993,3615
43893,Germany,USA,2877,2460
43894,India,USA,1079,4001
43895,India,Germany,3828,4128
43896,USA,USA,6289,2317
43897,China,USA,9880,214
43898,China,USA,6820,4033
43899,China,Germany,649,3956
43900,Germany,Germany,3079,4792
43901,Germany,USA,9920,3056
43902,China,USA,1406,4794
43903,China,China,4866,4999
43904,India,India,6647,474
43905,India,Germany,7143,2854
43906,Germany,India,5931,1662
43907,China,India,6384,2116
43908,Germany,USA,306,1431
43909,USA,China,9578,1201
43910,USA,China,8180,335
43911,Germany,China,9681,1566
43912,USA,Germany,9351,1276
43913,USA,Germany,1111,1549
43914,Germany,Germany,3155,1112
43915,China,India,2042,4004
43916,China,Germany,3684,3278
43917,USA,Germany,7610,3002
